Source,Reference,Prediction,Sentence_BLEU
"To describe clinical characteristics of periodontitis patients at Thanh Nhan Hospital, Hanoi.","Mô tả đặc điểm lâm sàng và tình trạng bệnh viêm quanh răng của bệnh nhân đến khám Bệnh viện Thanh Nhàn, Hà Nội.","Mô tả đặc điểm lâm sàng của bệnh nhân viêm nha khoa tại Bệnh viện Thanh Nhan, Hà Nội.",36.3892193826388
"Subjects and method: 103 patients who were examined at Odonto - Stomatology department, Thanh Nhan hospital.","Đối tượng và phương pháp: 103 bệnh nhân đến khám tại khoa Răng Hàm Mặt, Bệnh viện Thanh Nhàn, Hà Nội.",Đối tượng và phương pháp nghiên cứu: 103 bệnh nhân được khám tại khoa Odonto - Nha khoa bệnh viện Thanh Nhan.,30.768057201869553
Descriptive cross-sectional study.,Phương pháp: Mô tả cắt ngang.,Nghiên cứu cắt ngang mô tả.,13.540372457315735
"Results and conclusion: Periodontal pocket depth (PPD) was 3, 25 ± 1, 36 mm.","Kết quả và kết luận: Độ sâu trung bình túi quanh răng của bệnh nhân là 3,25 ± 1,36 mm.","Kết quả và kết luận: Độ sâu túi tuần hoàn (PPD) là 3,25 ± 1,36 mm.",53.67659014253398
Periodontal pocket depth (PPD) and clinical attachment loss (CAL) were the same at upper and lower teeth and increased by age.,Độ sâu trung bình túi quanh răng và mức độ mất bám dính tương đương ở 2 hàm và tăng dần theo tuổi.,Độ sâu túi răng mạn (PPD) và mất gắn răng lâm sàng (CAL) ở răng trên và dưới đều giống nhau và tăng theo độ tuổi.,5.040619446201417
Gingival index (GI) score and Oral Hygiene Index-Simplified (OHI-S) increased by age and the mean probing pocket depth (PPD).,Chỉ số lợi GI và chỉ số vệ sinh răng miệng OHI-S tăng dần theo nhóm tuổi và độ sâu trung bình túi quanh răng.,Điểm chỉ số hàm răng (GI) và chỉ số vệ sinh miệng đơn giản (OHI-S) tăng theo tuổi và chiều sâu túi thăm dò trung bình (PPD).,15.744827002744989
Surgical Treatment of Urethral Stricture After Hypospadias Repair: Experience on 49 Patients,Điều trị phẫu thuật hẹp niệu đạo sau mổ lỗ tiểu thấp: Kinh nghiệm ở 49 bệnh nhân,Phẫu thuật điều trị khớp niệu đạo sau khi sửa chữa khớp niệu đạo: Kinh nghiệm trên 49 bệnh nhân,16.202795457177032
"In this study, the Folin-Ciocalteu method was applied to determine the total polyphenol contents (referred to milligrams gallic acid mass equivalence or GAE) in tea products (one oolong and three ancient teas, including red, green, and white) based on ISO 14502 - 1: 2005 with some modifications, typically ultrasonic-assisted single extraction using methanol: water (7: 3 v / v) as an extraction solvent at 70oC with the extraction ratio of 0.200: 10.00 (g: mL).","Trong nghiên cứu này, phương pháp Folin-Ciocalteu được áp dụng để xác định hàm lượng polyphenol tổng (quy về milli đương lượng gam của gallic acid, GAE) trong các mẫu trà thành phẩm (ba mẫu trà cổ thụ bao gồm trà đỏ, trà xanh, trà trắng và một mẫu trà oolong) dựa trên ISO 14502 - 1:2 005 với một số thay đổi, cụ thể là chiết một lần bằng dung môi chiết methanol: nước (7:3, v / v) có sự hỗ trợ của siêu âm ở 70 oC với tỉ lệ chiết 0.2 00:1 0.00 (g: mL).","Trong nghiên cứu này, phương pháp Folin-Ciocalteu được áp dụng để xác định tổng hàm polyphenol (được gọi là tương đương khối lượng axit gallic milligram hoặc GAE) trong các sản phẩm trà (một loại oolong và ba loại trà cổ, bao gồm đỏ, xanh lá cây và trắng) dựa trên ISO 14502 - 1: 2005 với một số sửa đổi, thường là lấy siêu âm hỗ trợ một lần sử dụng methanol: nước (7:3 v / v) như dung dịch lấy ở độ 70oC với tỷ lệ lấy 0,200: 10,00 (",31.157538870189686
"The analytical method was validated using Shimadzu 1800 UV-Vis instrument with favorable linearity of R2 > 0.995, linear range of 10 - 70 mg GAE L-1, acceptable repeatability, reproducibility (% RSDs were 0.79 and 1.2 for intra-day and inter-day, respectively), and high recoveries (higher than 98% for spiked samples).","Phương pháp phân tích được thẩm định trên thiết bị UV-Vis 1800 của hãng Shimadzu với độ tuyến tính phù hợp (R 2 > 0.995), khoảng tuyến tính 10-70 mg GAE L– 1, độ lặp lại và độ tái lặp tốt (%RSD lần lượt là 0.79 và 1.2% cho độ lặp trong ngày và giữa các ngày) và tỉ lệ phục hồi cao (trên 98% cho các mẫu thêm chuẩn).","Phương pháp phân tích được xác định bằng dụng cụ Shimadzu 1800 UV-Vis với độ tuyến tính thuận lợi R2 > 0,995, phạm vi tuyến tính từ 10  70 mg GAE L-1, khả năng lặp lại chấp nhận được, khả năng tái tạo (% RSD lần lượt là 0,79 và 1,2 đối với nội ngày và giữa ngày), và khả năng hồi phục cao (tăng hơn 98% đối với các mẫu đòn).",20.132725303046573
"The total polyphenol contents (mean values, mg GAE g-1 dried weight, in brackets) performed a descending order of white (206.62) ~ green (201.33) > red (167.42) > oolong (139.18) teas due to the variation in the oxidation levels during the fermentation, particularly for red and oolong teas.","Hàm lượng polyphenol tổng (giá trị trung bình tính bằng mg GAE g– 1 khối lượng khô trong dấu ngoặc đơn) thể hiện xu hướng giảm dần giữa các mẫu trà, cụ thể trà trắng (206.62) ~ trà xanh (201.33) > trà đỏ (167.42) > trà oolong (139.18) do sự khác biệt về mức độ oxy hoá trong quá trình lên men, đặc biệt đối với trà đỏ và oolong.","Các hàm lượng polyphenol tổng cộng (giá trị trung bình, trọng lượng khô g-1 của mg GAE, trong ký hiệu) thực hiện một thứ tự giảm của trà trắng (206,62) ~ xanh (201,33) > đỏ (167,42) > oolong (139,18) do sự thay đổi nồng độ oxy hóa trong quá trình lên men, đặc biệt đối với trà đỏ và oolong.",31.750003290337993
"Higher polyphenol contents released in tea infusions were observed regarding the increasing brewing temperature, except for oolong tea with its specific fluctuation, maybe due to its ""wrap-curled"" structure, leading to longer brewing durations for polyphenol to be extracted stably and completely.","Hàm lượng polyphenol phóng thích vào nước trà thể hiện xu hướng chung tăng dần khi tăng nhiệt độ pha trà, ngoại trừ mẫu trà oolong có xu hướng riêng, có thể do cấu trúc “cuộn xoắn ” của loại trà này, dẫn đến thời gian ngâm trà cần phải dài hơn để polyphenol có thể được phóng thích ổn định và hoàn toàn.","Các hàm lượng polyphenol cao hơn được phát hành trong truyền trà được quan sát thấy liên quan đến nhiệt độ nấu ăn tăng lên, ngoại trừ trà oolong với sự dao động cụ thể của nó, có lẽ do cấu trúc ""bọc"" của nó, dẫn đến thời gian nấu ăn dài hơn cho polyphenol được chiết xuất ổn định và hoàn toàn.",18.94547743901928
This study contributes to enriching data for Vietnamese tea products in the context of high production and export.,Nghiên cứu này đóng góp một phần khiêm tốn để làm giàu thêm dữ liệu cho các sản phẩm trà Việt Nam trong bối cảnh lượng trà sản xuất và xuất khẩu cao.,Nghiên cứu này góp phần làm giàu dữ liệu về sản phẩm trà Việt Nam trong bối cảnh sản xuất và xuất khẩu cao.,43.06252826926614
Factors affecting the working motivation of health workers at the Ho Chi Minh City 115 Emergency Center in 2020,Động lực làm việc của cán bộ y tế và một số yếu tố ảnh hưởng tại Trung tâm cấp cứu 115 Thanh phố Hồ Chí Minh năm 2020,Các yếu tố ảnh hưởng đến động lực làm việc của nhân viên y tế tại Trung tâm cấp cứu 115 thành phố Hồ Chí Minh năm 2020,50.16680047169314
To report the clinical and radiological outcomes after corrective osteotomy in ankylosing spondylitis patients.,Đánh giá kết quả về lâm sàng và hình ảnh học X-quang sau điều trị phẫu thuật cắt chêm xương đốt sống để nắn chỉnh gù toàn bộ cột sống do bệnh viêm cột sống dính khớp (VCSDK).,Báo cáo kết quả lâm sàng và X quang học sau phẫu thuật cắt xương điều chỉnh ở bệnh nhân viêm cột sống xoang.,8.328974660504423
The mean SRS-22 score increased significantly from 9.2 ± 1.4 preoperative to 22.8 ± 1.7 at the 3 month postoperative moment.,"Điểm SRS-22 cũng cải thiện nhiều từ 9,2 ± 1,4 ở thời điểm trước phẫu thuật tăng lên 22,8 ± 1,7 ở thời điểm sau mổ 3 tháng.","Điểm SRS-22 trung bình tăng đáng kể từ 9,2 ± 1,4 trước mổ lên 22,8 ± 1,7 tại thời điểm sau mổ 3 tháng.",39.01306931603811
There were 28 surgery-related complications in 12 patients (17.3%).,"Ghi nhận 28 biến chứng liên quan đến phẫu thuật xảy ra ở 12 bệnh nhân (chiếm 17,4%) và không có trường hợp tử vong.","Có 28 biến chứng liên quan đến phẫu thuật ở 12 bệnh nhân (17,3%).",34.57602743239096
"Conclusion: Corrective osteotomy is an effective method for treating a fixed kyphotic deformity occurring in ankylosing spondylitis, resulting in satisfactory outcomes with acceptable complications.","Kết luận: Phẫu thuật cắt chêm xương thân đốt sống thắt lưng để nắn chỉnh biến dạng gù cứng ở bệnh nhân bị VCSDK là phương pháp nắn chỉnh hiệu quả và an toàn, mang đến sự cải thiện chất lượng sống cho người bệnh.","Kết luận: Phẫu thuật cắt xương sửa chữa là một phương pháp hiệu quả trong điều trị biến dạng cốt xương cố định xảy ra trong viêm cột sống xoang, dẫn đến kết quả thỏa đáng với các biến chứng chấp nhận được.",13.876524167255335
Subject and method: We prospectively analyzed 69 ankylosing spondylitis patients who underwent corrective osteotomy between 2010 and 2022.,"Đối tượng và phương pháp: Nghiên cứu tiến cứu, mô tả theo chiều dọc trên 69 bệnh nhân có biểu hiện gù toàn bộ cột sống mức độ nặng được phẫu thuật nắn chỉnh gù từ năm 2014 đến 2022.",Đối tượng và phương pháp nghiên cứu: Phân tích tiến cứu 69 bệnh nhân viêm cột sống xoang được phẫu thuật cắt xương điều chỉnh từ năm 2010 đến 2022.,18.005975266311005
"Results: A total of 91 corrective osteotomies were performed in 69 patients with a mean follow-up of 30.1 months (range, 3 to 68 months).","Kết quả: Qua thời gian theo dõi trung bình 30,1 tháng (từ 3 đến 68 tháng).","Kết quả: Tổng cộng 91 phẫu thuật cắt xương điều chỉnh được thực hiện trên 69 bệnh nhân với thời gian theo dõi trung bình là 30,1 tháng (khoảng 3 đến 68 tháng).",31.2518082691149
"The mean correction angles were 24 0 ± 200 (range, - 140 to 710).",Góc nắn chỉnh trung bình đạt được 260 ± 200 (từ -140 đến 710).,Các góc điều chỉnh trung bình là 24 0 ± 200 (khoảng -140 đến 710).,33.08548466798255
"The mean ODI preoperative score was 50 ± 15%, (range, 31.7% to 88.3%) and postoperative ODI was 22.5 ± 6% (range, 16.7% to 46.6%).","Điểm Oswestry trung bình cải thiện có ý nghĩa từ 50 ± 15% (từ 31,7% đến 88,3%) trước phẫu thuật giảm về còn 22,5 ± 6% (từ 16,7% đến 46,6%) sau phẫu thuật.","Điểm trung bình ODI trước mổ là 50 ± 15%, (khoảng 31,7% đến 88,3%) và ODI sau mổ là 22,5 ± 6% (khoảng 16,7% đến 46,6%).",36.47474968662603
"Preliminary screening of phytochemical constituents and bioactivities in vitro of Jasminanthes Tuyetanhiae T.B. Tran & Rodda, apocynaceae","Khảo sát sơ bộ thành phần hoá học và sàng lọc một số tác dụng sinh học in vitro cây cam thảo đá bia (Jasminanthes Tuyetanhiae T.B. Tran & Rodda, apocynaceae)","Xét nghiệm sơ bộ các thành phần sinh hóa và sinh hoạt in vitro của Jasminanthes Tuyetanhiae T.B. Tran & Rodda, apocynaceae",30.906817002223328
