Source,Reference,Prediction,Sentence_BLEU
"Phương pháp phân tích được thẩm định trên thiết bị UV-Vis 1800 của hãng Shimadzu với độ tuyến tính phù hợp (R 2 > 0.995), khoảng tuyến tính 10-70 mg GAE L– 1, độ lặp lại và độ tái lặp tốt (%RSD lần lượt là 0.79 và 1.2% cho độ lặp trong ngày và giữa các ngày) và tỉ lệ phục hồi cao (trên 98% cho các mẫu thêm chuẩn).","The analytical method was validated using Shimadzu 1800 UV-Vis instrument with favorable linearity of R2 > 0.995, linear range of 10 - 70 mg GAE L-1, acceptable repeatability, reproducibility (% RSDs were 0.79 and 1.2 for intra-day and inter-day, respectively), and high recoveries (higher than 98% for spiked samples).","The analytical method was validated on Shimadzu's UV-Vis 1800 with the appropriate linearity (R2 > 0.995), the linear range of 10 - 70 mg GAE L1, good repetition and repeat rate (%RSD was 0.79 and 1.2% for daytime and midday repetition, respectively) and high recovery rate (above 98% for standard extra samples).",27.755490146628294
"Hàm lượng polyphenol tổng (giá trị trung bình tính bằng mg GAE g– 1 khối lượng khô trong dấu ngoặc đơn) thể hiện xu hướng giảm dần giữa các mẫu trà, cụ thể trà trắng (206.62) ~ trà xanh (201.33) > trà đỏ (167.42) > trà oolong (139.18) do sự khác biệt về mức độ oxy hoá trong quá trình lên men, đặc biệt đối với trà đỏ và oolong.","The total polyphenol contents (mean values, mg GAE g-1 dried weight, in brackets) performed a descending order of white (206.62) ~ green (201.33) > red (167.42) > oolong (139.18) teas due to the variation in the oxidation levels during the fermentation, particularly for red and oolong teas.","The total polyphenol content (average value calculated as mg GAE g 1 dry mass in single marker) showed a tendency to decrease between samples of tea, specifically white tea (206.62) ~ green tea (201.33) > red tea (167.42) > oolong tea (139.18) due to differences in oxidation levels during fermentation, especially for red and oolong teas.",29.850591669600988
"Hàm lượng polyphenol phóng thích vào nước trà thể hiện xu hướng chung tăng dần khi tăng nhiệt độ pha trà, ngoại trừ mẫu trà oolong có xu hướng riêng, có thể do cấu trúc “cuộn xoắn ” của loại trà này, dẫn đến thời gian ngâm trà cần phải dài hơn để polyphenol có thể được phóng thích ổn định và hoàn toàn.","Higher polyphenol contents released in tea infusions were observed regarding the increasing brewing temperature, except for oolong tea with its specific fluctuation, maybe due to its ""wrap-curled"" structure, leading to longer brewing durations for polyphenol to be extracted stably and completely.","The amount of polyphenol released into tea water manifests a general tendency to increase gradually as the tea phase temperature increases, except for a particular-tending oolong tea sample, which may be due to the curved structure of this type of tea, resulting in longer tea immersion time for polyphenol to be released steadily and completely.",9.527411106913533
Nghiên cứu này đóng góp một phần khiêm tốn để làm giàu thêm dữ liệu cho các sản phẩm trà Việt Nam trong bối cảnh lượng trà sản xuất và xuất khẩu cao.,This study contributes to enriching data for Vietnamese tea products in the context of high production and export.,This study contributes modestly to enriching additional data for Vietnamese tea products in the context of high tea production and exports.,53.83103235636341
Động lực làm việc của cán bộ y tế và một số yếu tố ảnh hưởng tại Trung tâm cấp cứu 115 Thanh phố Hồ Chí Minh năm 2020,Factors affecting the working motivation of health workers at the Ho Chi Minh City 115 Emergency Center in 2020,The motivation of medical staff and some influencing factors at 115 Thanh Minh City Emergency Center in 2020,18.17144072367102
Đánh giá kết quả về lâm sàng và hình ảnh học X-quang sau điều trị phẫu thuật cắt chêm xương đốt sống để nắn chỉnh gù toàn bộ cột sống do bệnh viêm cột sống dính khớp (VCSDK).,To report the clinical and radiological outcomes after corrective osteotomy in ankylosing spondylitis patients.,To evaluate the clinical results and X-ray imaging after spinal anesthesia surgery to correct the entire spinal cord due to joint adhesive sphincteritis.,4.141141330484801
"Điểm SRS-22 cũng cải thiện nhiều từ 9,2 ± 1,4 ở thời điểm trước phẫu thuật tăng lên 22,8 ± 1,7 ở thời điểm sau mổ 3 tháng.",The mean SRS-22 score increased significantly from 9.2 ± 1.4 preoperative to 22.8 ± 1.7 at the 3 month postoperative moment.,The SRS-22 score also improved greatly from 9.2 ± 1.4 at the time before surgery to 22.8 ± 1.7 at the time after surgery 3 months.,29.615165360116254
"Ghi nhận 28 biến chứng liên quan đến phẫu thuật xảy ra ở 12 bệnh nhân (chiếm 17,4%) và không có trường hợp tử vong.",There were 28 surgery-related complications in 12 patients (17.3%).,28 complications related to surgery occurred in 12 patients (17.4%) and there were no deaths.,17.12473044894657
"Kết luận: Phẫu thuật cắt chêm xương thân đốt sống thắt lưng để nắn chỉnh biến dạng gù cứng ở bệnh nhân bị VCSDK là phương pháp nắn chỉnh hiệu quả và an toàn, mang đến sự cải thiện chất lượng sống cho người bệnh.","Conclusion: Corrective osteotomy is an effective method for treating a fixed kyphotic deformity occurring in ankylosing spondylitis, resulting in satisfactory outcomes with acceptable complications.","Conclusion: Surgical incision of the spinal cord to correct the stiffness deformity in patients with CSD is an effective and safe method of correction, which improves the quality of life for patients.",6.151986961870088
"Đối tượng và phương pháp: Nghiên cứu tiến cứu, mô tả theo chiều dọc trên 69 bệnh nhân có biểu hiện gù toàn bộ cột sống mức độ nặng được phẫu thuật nắn chỉnh gù từ năm 2014 đến 2022.",Subject and method: We prospectively analyzed 69 ankylosing spondylitis patients who underwent corrective osteotomy between 2010 and 2022.,"Subjects and methods: Prospective, longitudinal descriptive study on 69 patients with severe total spinal stenosis undergoing stenosis from 2014 to 2022.",4.141141330484801
"Kết quả: Qua thời gian theo dõi trung bình 30,1 tháng (từ 3 đến 68 tháng).","Results: A total of 91 corrective osteotomies were performed in 69 patients with a mean follow-up of 30.1 months (range, 3 to 68 months).",Results: The average follow-up time was 30.1 months (from 3 to 68 months).,19.67128645092145
Góc nắn chỉnh trung bình đạt được 260 ± 200 (từ -140 đến 710).,"The mean correction angles were 24 0 ± 200 (range, - 140 to 710).",The average correction was 260 ± 200 (from - 140 to 710).,35.477305389018234
"Điểm Oswestry trung bình cải thiện có ý nghĩa từ 50 ± 15% (từ 31,7% đến 88,3%) trước phẫu thuật giảm về còn 22,5 ± 6% (từ 16,7% đến 46,6%) sau phẫu thuật.","The mean ODI preoperative score was 50 ± 15%, (range, 31.7% to 88.3%) and postoperative ODI was 22.5 ± 6% (range, 16.7% to 46.6%).",The average Oswestry score improved significantly from 50 ± 15% (from 31.7% to 88.3%) before surgery to 22.5 ± 6% (from 16.7% to 46.6%) after surgery.,40.96313744557421
"Khảo sát sơ bộ thành phần hoá học và sàng lọc một số tác dụng sinh học in vitro cây cam thảo đá bia (Jasminanthes Tuyetanhiae T.B. Tran & Rodda, apocynaceae)","Preliminary screening of phytochemical constituents and bioactivities in vitro of Jasminanthes Tuyetanhiae T.B. Tran & Rodda, apocynaceae","Preliminary examination of chemical composition and screening of some biological effects in vitro of beer stone herbs (Jasminanthes Tuyetanhiae TB Tran & Rodda, apocynaceae)",21.47607499133801
"Mô tả đặc điểm lâm sàng, cận lâm sàng và kết quả điều trị của 2 bệnh nhân viêm cơ tim, viêm màng ngoài tim sau tiêm vacxin Pfize phòng Covid-19.",Describe clinical and subclinical characteristics and treatment results of 02 patients with myocarditis after vaccination with Pfizer's COVID-19 vaccine.,"Describe clinical, paraclinical characteristics and treatment outcomes of 2 patients with myocarditis and atrial fibrillation after vaccination with Covid-19 vaccine Pfize.",16.49947736263896
"Kết luận: Chúng tôi ghi nhận 2 ca viêm cơ tim sau tiêm vacxin Pfizer phòng Covid-19, xảy ra ở mũi tiêm thứ 2.","Conclusion: We recorded 2 cases of myocarditis after vaccination with the Pfize-COVID-19 vaccine, occurring in the second bolus.","Conclusion: We recorded 2 cases of myocarditis after the Covid-19 vaccine Pfizer, which occurred in the second injection.",48.0863104434549
Tất cả cần được theo dõi và điều trị kịp thời tránh di chứng.,It is necessary to monitor and treat promptly to avoid sequelae.,All should be monitored and treated timely to avoid constipation.,8.139165682360764
"Phương pháp: Báo cáo ca lâm sàng viêm cơ tim sau tiêm vacxin Pfizer phòng Covid-19, điều trị tại khoa Nội tim mạch bệnh viện đa khoa Đức Giang, trong thời gian tháng 12 năm 2021. Kết quả: 2 bệnh nhân trẻ nam giới có độ tuổi 16 và 17, sau tiêm vacxin Pfizer phòng Covid-19, 2 ngày xuất hiện triệu chứng: Hồi hộp, đánh trống ngực, đau ngực trái, mệt mỏi.","Methods: Report on clinical cases of myocarditis patients after vaccination with Pfizer's COVID-19 vaccine, treated at Department of cardiology at Duc Giang general hospital, December 2021 Results: 02 young male patients aged 16 and 17, 02 days after vaccination with Pfizer's COVID-19 vaccine showed symptoms: palpitations, left chest pain and fatigue.","Methods: Clinical case report of cardiomyopathy after Covid-19 vaccination with Pfizer vaccine, treated at the Department of Cardiology, Duc Giang General Hospital, during December 2021. Results: 2 young male patients aged 16 and 17, after Covid-19 vaccination with Pfizer vaccine, 2 days showed symptoms: myocardial infarction, thoracic abscess, left chest pain, fatigue.",25.854980352501016
